"","Metric","Date","AvgC","AvgT","StdC","StdT","NC","NT"
"233","ActionButtonsDeepLinksPageCov",2016-08-07,0.086178186,0.085924628,0.243896311,0.243739057,1673942,1673667
"234","ActionButtonsDeepLinksPageCov",2016-08-08,0.087604484,0.087255135,0.244369028,0.243810581,2630029,2633732
"235","ActionButtonsDeepLinksPageCov",2016-08-09,0.085216413,0.085405171,0.241569809,0.24188414,2574308,2574273
"236","ActionButtonsDeepLinksPageCov",2016-08-10,0.086749536,0.086343259,0.24335617,0.242683688,2587576,2588170
"237","ActionButtonsDeepLinksPageCov",2016-08-11,0.089441979,0.089106805,0.247139107,0.246835033,2544461,2546650
"238","ActionButtonsDeepLinksPageCov",2016-08-12,0.0927465,0.092762126,0.251229745,0.251143331,2388602,2390056
"239","AdLosses",2016-07-30,0.119074306,0.110628006,0.280218238,0.271786268,1400023,1399150
"240","AdLosses",2016-07-31,0.119191549,0.110724815,0.281296052,0.274155504,1428657,1430855
"241","AdLosses",2016-08-01,0.119645902,0.10882756,0.274952114,0.264122042,2243454,2244708
"242","AdLosses",2016-08-02,0.117852021,0.107483226,0.273940102,0.262672048,2219949,2219621
"243","AdLosses",2016-08-03,0.115832386,0.105752174,0.272551891,0.261288859,2207500,2206242
"244","AdLosses",2016-08-04,0.112923662,0.10282513,0.268327236,0.258325226,2308661,2308457
"245","AdLosses",2016-08-05,0.117132491,0.106298822,0.273615582,0.2621215,2227604,2230947
"246","AdLosses",2016-08-06,0.11851593,0.108679888,0.27994664,0.269464995,1530784,1532726
"247","AdLosses",2016-08-07,0.118393724,0.109261758,0.279391543,0.270585756,1673942,1673667
"248","AdLosses",2016-08-08,0.117428892,0.106610918,0.272391405,0.261291738,2630029,2633732
"249","AdLosses",2016-08-09,0.115087556,0.105428239,0.270138796,0.259940227,2574308,2574273
"250","AdLosses",2016-08-10,0.114674622,0.105436275,0.270102095,0.260595591,2587576,2588170
"251","AdLosses",2016-08-11,0.115447901,0.105247562,0.271045027,0.261573475,2544461,2546650
"252","AdLosses",2016-08-12,0.114693113,0.105098928,0.270137704,0.260746639,2388602,2390056
"253","AdLossesPenalized",2016-07-30,0.239280764,0.229251353,0.70952302,0.70478465,1400023,1399150
"254","AdLossesPenalized",2016-07-31,0.242557913,0.231581883,0.718652558,0.712791504,1428657,1430855
"255","AdLossesPenalized",2016-08-01,0.229985499,0.217169173,0.65606255,0.654724555,2243454,2244708
"256","AdLossesPenalized",2016-08-02,0.227384193,0.215288571,0.661045808,0.652709035,2219949,2219621
"257","AdLossesPenalized",2016-08-03,0.223710374,0.211751889,0.658735568,0.649080392,2207500,2206242
"258","AdLossesPenalized",2016-08-04,0.216908497,0.205508908,0.64340619,0.643042719,2308661,2308457
"259","AdLossesPenalized",2016-08-05,0.223324935,0.21073974,0.653605865,0.647459591,2227604,2230947
"260","AdLossesPenalized",2016-08-06,0.236560183,0.225680533,0.702233501,0.699768394,1530784,1532726
"261","AdLossesPenalized",2016-08-07,0.239782846,0.229191675,0.709665026,0.707433189,1673942,1673667
"262","AdLossesPenalized",2016-08-08,0.226131352,0.213846298,0.654867656,0.649797641,2630029,2633732
"263","AdLossesPenalized",2016-08-09,0.221784665,0.211343841,0.648149987,0.645900239,2574308,2574273
"264","AdLossesPenalized",2016-08-10,0.220108654,0.20964978,0.647085416,0.644136778,2587576,2588170
"265","AdLossesPenalized",2016-08-11,0.218835099,0.207730184,0.640328174,0.639386452,2544461,2546650
"266","AdLossesPenalized",2016-08-12,0.216468899,0.206334597,0.635279416,0.634286502,2388602,2390056
"267","AdLossesPenalizedPixel",2016-07-30,0.401069903,0.396588725,1.149626986,1.166908052,1400023,1399150
"268","AdLossesPenalizedPixel",2016-07-31,0.405479521,0.399919548,1.162719135,1.176760281,1428657,1430855
"269","AdLossesPenalizedPixel",2016-08-01,0.391250753,0.383739198,1.091488702,1.110897357,2243454,2244708
"270","AdLossesPenalizedPixel",2016-08-02,0.385664474,0.379060553,1.093095006,1.103860528,2219949,2219621
"271","AdLossesPenalizedPixel",2016-08-03,0.375930981,0.369146998,1.074399531,1.081914647,2207500,2206242
"272","AdLossesPenalizedPixel",2016-08-04,0.364282047,0.358325179,1.051893332,1.070795651,2308661,2308457
"273","AdLossesPenalizedPixel",2016-08-05,0.369943485,0.363992252,1.06132752,1.080883175,2227604,2230947
"274","AdLossesPenalizedPixel",2016-08-06,0.383065986,0.379035905,1.116185569,1.137105132,1530784,1532726
"275","AdLossesPenalizedPixel",2016-08-07,0.387191093,0.383207024,1.127393042,1.1462311,1673942,1673667
"276","AdLossesPenalizedPixel",2016-08-08,0.369686967,0.364572502,1.058159324,1.079616295,2630029,2633732
"277","AdLossesPenalizedPixel",2016-08-09,0.36327664,0.360513088,1.049698413,1.072641996,2574308,2574273
"278","AdLossesPenalizedPixel",2016-08-10,0.35989572,0.357423566,1.041980008,1.071806017,2587576,2588170
"279","AdLossesPenalizedPixel",2016-08-11,0.358672848,0.355644242,1.039857546,1.069753836,2544461,2546650
"280","AdLossesPenalizedPixel",2016-08-12,0.356487894,0.354035377,1.036769719,1.060221788,2388602,2390056
"281","AdWins",2016-07-30,0.064067838,0.063915396,0.206585619,0.206435514,1400023,1399150
"282","AdWins",2016-07-31,0.065211406,0.065292687,0.20758085,0.208160779,1428657,1430855
"283","AdWins",2016-08-01,0.057709672,0.057531217,0.19503757,0.194345421,2243454,2244708
"284","AdWins",2016-08-02,0.057639693,0.057537514,0.195300538,0.194861772,2219949,2219621
"285","AdWins",2016-08-03,0.057081943,0.056780614,0.194703863,0.194117908,2207500,2206242
"286","AdWins",2016-08-04,0.055924574,0.055531113,0.192702764,0.191905681,2308661,2308457
"287","AdWins",2016-08-05,0.05833224,0.057741018,0.19650129,0.195495556,2227604,2230947
"288","AdWins",2016-08-06,0.064609031,0.064109974,0.206945788,0.206758076,1530784,1532726
"289","AdWins",2016-08-07,0.06523948,0.064952079,0.207632443,0.207821504,1673942,1673667
"290","AdWins",2016-08-08,0.057585854,0.057379154,0.194468159,0.194297719,2630029,2633732
"291","AdWins",2016-08-09,0.05689742,0.056912498,0.194012676,0.19412042,2574308,2574273
"292","AdWins",2016-08-10,0.056716279,0.056624173,0.193622898,0.193335544,2587576,2588170
"293","AdWins",2016-08-11,0.056515893,0.056256121,0.193308643,0.192987434,2544461,2546650
"294","AdWins",2016-08-12,0.057189706,0.057112798,0.194975646,0.194579984,2388602,2390056
"295","AdWinsRewarded",2016-07-30,0.055036923,0.054918782,0.186716196,0.186679547,1400023,1399150
"296","AdWinsRewarded",2016-07-31,0.055888815,0.05595291,0.187338248,0.187821561,1428657,1430855
"297","AdWinsRewarded",2016-08-01,0.049974869,0.049836166,0.177390373,0.177056986,2243454,2244708
"298","AdWinsRewarded",2016-08-02,0.049885163,0.049763719,0.177612838,0.177246683,2219949,2219621
"299","AdWinsRewarded",2016-08-03,0.049338246,0.049103691,0.176976288,0.176674206,2207500,2206242
"300","AdWinsRewarded",2016-08-04,0.048428503,0.048077317,0.175333584,0.17467248,2308661,2308457
"301","AdWinsRewarded",2016-08-05,0.050714518,0.050199914,0.179313862,0.178639508,2227604,2230947
"302","AdWinsRewarded",2016-08-06,0.055545726,0.055064233,0.187262434,0.186954172,1530784,1532726
"303","AdWinsRewarded",2016-08-07,0.055832262,0.055577264,0.187208194,0.187250972,1673942,1673667
"304","AdWinsRewarded",2016-08-08,0.0499177,0.049685392,0.177234373,0.176932214,2630029,2633732
"305","AdWinsRewarded",2016-08-09,0.049279085,0.049245693,0.176683749,0.176669075,2574308,2574273
"306","AdWinsRewarded",2016-08-10,0.049085698,0.048997777,0.176146901,0.17592482,2587576,2588170
"307","AdWinsRewarded",2016-08-11,0.049031842,0.048811352,0.17606625,0.175980435,2544461,2546650
"308","AdWinsRewarded",2016-08-12,0.049772634,0.04970643,0.177930048,0.177677804,2388602,2390056
"309","AdWinsRewardedMinusAdLossesPenalized",2016-07-30,-0.184243841,-0.174332571,0.729346265,0.724151638,1400023,1399150
"310","AdWinsRewardedMinusAdLossesPenalized",2016-07-31,-0.186669098,-0.175628973,0.737883652,0.732181151,1428657,1430855
"311","AdWinsRewardedMinusAdLossesPenalized",2016-08-01,-0.18001063,-0.167333006,0.67664867,0.674859507,2243454,2244708
"312","AdWinsRewardedMinusAdLossesPenalized",2016-08-02,-0.17749903,-0.165524852,0.68158649,0.672713772,2219949,2219621
"313","AdWinsRewardedMinusAdLossesPenalized",2016-08-03,-0.174372129,-0.162648198,0.679022901,0.669251089,2207500,2206242
"314","AdWinsRewardedMinusAdLossesPenalized",2016-08-04,-0.168479994,-0.157431591,0.663314095,0.662704688,2308661,2308457
"315","AdWinsRewardedMinusAdLossesPenalized",2016-08-05,-0.172610417,-0.160539826,0.675267224,0.668364314,2227604,2230947
"316","AdWinsRewardedMinusAdLossesPenalized",2016-08-06,-0.181014457,-0.1706163,0.722603149,0.719575702,1530784,1532726
"317","AdWinsRewardedMinusAdLossesPenalized",2016-08-07,-0.183950584,-0.173614411,0.729380089,0.72627778,1673942,1673667
"318","AdWinsRewardedMinusAdLossesPenalized",2016-08-08,-0.176213652,-0.164160906,0.675302225,0.669867167,2630029,2633732
"319","AdWinsRewardedMinusAdLossesPenalized",2016-08-09,-0.17250558,-0.162098148,0.668652334,0.665992705,2574308,2574273
"320","AdWinsRewardedMinusAdLossesPenalized",2016-08-10,-0.171022956,-0.160652004,0.667222992,0.663940391,2587576,2588170
"321","AdWinsRewardedMinusAdLossesPenalized",2016-08-11,-0.169803257,-0.158918833,0.660905438,0.659436893,2544461,2546650
"322","AdWinsRewardedMinusAdLossesPenalized",2016-08-12,-0.166696265,-0.156628167,0.656716725,0.65497508,2388602,2390056
"323","AdWinsRewardedMinusAdLossesPenalizedPixel",2016-07-30,-0.34603298,-0.341669943,1.159897868,1.176374644,1400023,1399150
"324","AdWinsRewardedMinusAdLossesPenalizedPixel",2016-07-31,-0.349590706,-0.343966638,1.172435085,1.186204937,1428657,1430855
"325","AdWinsRewardedMinusAdLossesPenalizedPixel",2016-08-01,-0.341275883,-0.333903032,1.10261859,1.121357109,2243454,2244708
"326","AdWinsRewardedMinusAdLossesPenalizedPixel",2016-08-02,-0.335779311,-0.329296835,1.104319473,1.114063215,2219949,2219621
"327","AdWinsRewardedMinusAdLossesPenalizedPixel",2016-08-03,-0.326592736,-0.320043308,1.085618019,1.092600882,2207500,2206242
"328","AdWinsRewardedMinusAdLossesPenalizedPixel",2016-08-04,-0.315853544,-0.310247862,1.062682787,1.081248184,2308661,2308457
"329","AdWinsRewardedMinusAdLossesPenalizedPixel",2016-08-05,-0.319228966,-0.313792338,1.073601896,1.092114219,2227604,2230947
"330","AdWinsRewardedMinusAdLossesPenalizedPixel",2016-08-06,-0.32752026,-0.323971672,1.127013568,1.147043577,1530784,1532726
"331","AdWinsRewardedMinusAdLossesPenalizedPixel",2016-08-07,-0.331358831,-0.32762976,1.137532985,1.155313842,1673942,1673667
"332","AdWinsRewardedMinusAdLossesPenalizedPixel",2016-08-08,-0.319769267,-0.31488711,1.069352858,1.090128411,2630029,2633732
"333","AdWinsRewardedMinusAdLossesPenalizedPixel",2016-08-09,-0.313997555,-0.311267395,1.060915998,1.083085555,2574308,2574273
"334","AdWinsRewardedMinusAdLossesPenalizedPixel",2016-08-10,-0.310810022,-0.308425789,1.052911439,1.081982047,2587576,2588170
"335","AdWinsRewardedMinusAdLossesPenalizedPixel",2016-08-11,-0.309641006,-0.30683289,1.051026846,1.08008477,2544461,2546650
"336","AdWinsRewardedMinusAdLossesPenalizedPixel",2016-08-12,-0.306715259,-0.304328947,1.048487303,1.070971412,2388602,2390056
"337","AdultQueryCount",2016-07-30,0.175386245,0.173953077,1.253452994,1.267723504,1686301,1685535
"338","AdultQueryCount",2016-07-31,0.1726468,0.171540653,1.289628129,1.198945219,1730898,1731642
"339","AdultQueryCount",2016-08-01,0.116903504,0.117900504,0.996389749,1.024787584,2616209,2618267
"340","AdultQueryCount",2016-08-02,0.111238786,0.111799564,0.971282482,0.957054275,2601215,2601808
"341","AdultQueryCount",2016-08-03,0.114016102,0.114199955,0.948251991,0.995039258,2579048,2577304
"342","AdultQueryCount",2016-08-04,0.115325113,0.117512422,0.970076681,1.050733333,2699308,2698319
"343","AdultQueryCount",2016-08-05,0.121999151,0.124020157,1.029959456,1.080802848,2606887,2609858
"344","AdultQueryCount",2016-08-06,0.173271676,0.177295107,1.275525799,1.368795372,1849581,1850491
"345","AdultQueryCount",2016-08-07,0.167844591,0.16916316,1.236941274,1.23570061,2031540,2031116
"346","AdultQueryCount",2016-08-08,0.113641558,0.114358168,0.992241333,1.014916284,3067179,3071534
"347","AdultQueryCount",2016-08-09,0.113586296,0.112673173,1.008216354,0.990916824,2999552,2999667
"348","AdultQueryCount",2016-08-10,0.113022471,0.113129144,0.998689917,1.006534481,3020886,3020433
"349","AdultQueryCount",2016-08-11,0.113364127,0.112865969,0.951235998,0.985220314,2967085,2969788
"350","AdultQueryCount",2016-08-12,0.120626968,0.119852288,1.043026597,1.047413253,2791656,2793814
"351","AggregationRegionFastBackClickRate",2016-07-30,0.261820057,0.273338825,0.431697083,0.438111104,1293,1214
"352","AggregationRegionFastBackClickRate",2016-07-31,0.277035873,0.265685484,0.438991855,0.433203117,1273,1240
"353","AggregationRegionFastBackClickRate",2016-08-01,0.228330052,0.226602056,0.41400824,0.412017648,2032,2071
"354","AggregationRegionFastBackClickRate",2016-08-02,0.226847493,0.233467945,0.411710494,0.414933072,2033,1981
"355","AggregationRegionFastBackClickRate",2016-08-03,0.217598291,0.239036656,0.406597315,0.418664923,1950,1998
"356","AggregationRegionFastBackClickRate",2016-08-04,0.221471253,0.239690556,0.409238435,0.418790309,2064,2079
"357","AggregationRegionFastBackClickRate",2016-08-05,0.224213215,0.230351411,0.40868673,0.414295798,2023,1973
"358","AggregationRegionFastBackClickRate",2016-08-06,0.289018362,0.259393939,0.445765807,0.431724091,1416,1375
"359","AggregationRegionFastBackClickRate",2016-08-07,0.269932936,0.244456845,0.43756454,0.419113523,1342,1344
"360","AggregationRegionFastBackClickRate",2016-08-08,0.228724939,0.215865385,0.412006306,0.404075114,2311,2256
"361","AggregationRegionFastBackClickRate",2016-08-09,0.218003646,0.227645562,0.407592774,0.412010922,2194,2227
"362","AggregationRegionFastBackClickRate",2016-08-10,0.208424428,0.22550598,0.400175802,0.410718783,2287,2174
"363","AggregationRegionFastBackClickRate",2016-08-11,0.205625193,0.217762956,0.396960966,0.404819548,2154,2174
"364","AggregationRegionFastBackClickRate",2016-08-12,0.204571336,0.231759794,0.398225,0.414533091,2049,2076
"365","AggregationRegionItemCTR",2016-07-30,0.007001648,0.006538999,0.071042483,0.069014143,171421,171491
"366","AggregationRegionItemCTR",2016-07-31,0.006346348,0.006393486,0.067443049,0.067706546,171974,170649
"367","AggregationRegionItemCTR",2016-08-01,0.005780677,0.005670257,0.065098446,0.064188719,327353,329099
"368","AggregationRegionItemCTR",2016-08-02,0.005863654,0.005959785,0.065335106,0.06613662,316613,316504
"369","AggregationRegionItemCTR",2016-08-03,0.005853085,0.005947948,0.065627715,0.065951125,309906,310027
"370","AggregationRegionItemCTR",2016-08-04,0.005897466,0.006109795,0.065860996,0.067152926,334125,334232
"371","AggregationRegionItemCTR",2016-08-05,0.005927938,0.006020098,0.065899226,0.066658717,321504,321749
"372","AggregationRegionItemCTR",2016-08-06,0.006614242,0.006361843,0.069082582,0.06779275,188143,187784
"373","AggregationRegionItemCTR",2016-08-07,0.00611964,0.006213183,0.066689024,0.066903309,197202,196073
"374","AggregationRegionItemCTR",2016-08-08,0.005872165,0.005686509,0.065706271,0.064554772,374225,372588
"375","AggregationRegionItemCTR",2016-08-09,0.005771071,0.005997966,0.065123437,0.06676385,355044,354917
"376","AggregationRegionItemCTR",2016-08-10,0.006144912,0.005906668,0.067635353,0.066371142,356354,355816
"377","AggregationRegionItemCTR",2016-08-11,0.006039223,0.006006949,0.067131952,0.067024835,349069,348854
"378","AggregationRegionItemCTR",2016-08-12,0.005967284,0.005933037,0.06631414,0.066111724,333684,333327
"379","AggregationRegionPageCTR_AllQueryEngagement",2016-07-30,0.000389396,0.000386411,0.014134802,0.014615696,1400023,1399150
"380","AggregationRegionPageCTR_AllQueryEngagement",2016-07-31,0.000350053,0.000336201,0.013595664,0.013057114,1428657,1430855
"381","AggregationRegionPageCTR_AllQueryEngagement",2016-08-01,0.00036966,0.000352341,0.013809097,0.013300434,2243454,2244708
"382","AggregationRegionPageCTR_AllQueryEngagement",2016-08-02,0.000359633,0.000377834,0.013512486,0.013971359,2219949,2219621
"383","AggregationRegionPageCTR_AllQueryEngagement",2016-08-03,0.000372867,0.000369991,0.014156223,0.013938879,2207500,2206242
"384","AggregationRegionPageCTR_AllQueryEngagement",2016-08-04,0.000387116,0.000401816,0.014304165,0.0146521,2308661,2308457
"385","AggregationRegionPageCTR_AllQueryEngagement",2016-08-05,0.000388995,0.000401155,0.014170977,0.014587781,2227604,2230947
"386","AggregationRegionPageCTR_AllQueryEngagement",2016-08-06,0.000380531,0.000370255,0.014317261,0.014031794,1530784,1532726
"387","AggregationRegionPageCTR_AllQueryEngagement",2016-08-07,0.000326277,0.0003432,0.013135373,0.013559755,1673942,1673667
"388","AggregationRegionPageCTR_AllQueryEngagement",2016-08-08,0.000365983,0.00035469,0.01375072,0.013574422,2630029,2633732
"389","AggregationRegionPageCTR_AllQueryEngagement",2016-08-09,0.000349363,0.000357607,0.013502016,0.013755286,2574308,2574273
"390","AggregationRegionPageCTR_AllQueryEngagement",2016-08-10,0.000367889,0.000358383,0.013832956,0.013805649,2587576,2588170
"391","AggregationRegionPageCTR_AllQueryEngagement",2016-08-11,0.000364751,0.000363921,0.013869164,0.013869954,2544461,2546650
"392","AggregationRegionPageCTR_AllQueryEngagement",2016-08-12,0.000365421,0.00038113,0.013573598,0.014352032,2388602,2390056
"393","AggregationRegionPageCov_AllQueryEngagement",2016-07-30,0.058403722,0.058261671,0.198149144,0.197620126,1400023,1399150
"394","AggregationRegionPageCov_AllQueryEngagement",2016-07-31,0.055953703,0.055537837,0.193105258,0.192468407,1428657,1430855
"395","AggregationRegionPageCov_AllQueryEngagement",2016-08-01,0.067118225,0.067369497,0.208178183,0.208517494,2243454,2244708
"396","AggregationRegionPageCov_AllQueryEngagement",2016-08-02,0.065197651,0.065133817,0.205216892,0.205124304,2219949,2219621
"397","AggregationRegionPageCov_AllQueryEngagement",2016-08-03,0.064848543,0.06464743,0.205297676,0.204694953,2207500,2206242
"398","AggregationRegionPageCov_AllQueryEngagement",2016-08-04,0.067690021,0.067566088,0.209614656,0.209419259,2308661,2308457
"399","AggregationRegionPageCov_AllQueryEngagement",2016-08-05,0.067770052,0.06762425,0.21012824,0.209834335,2227604,2230947
"400","AggregationRegionPageCov_AllQueryEngagement",2016-08-06,0.058357217,0.058109905,0.197779068,0.197350219,1530784,1532726
"401","AggregationRegionPageCov_AllQueryEngagement",2016-08-07,0.055012022,0.054869378,0.191855033,0.191849314,1673942,1673667
"402","AggregationRegionPageCov_AllQueryEngagement",2016-08-08,0.065127934,0.064376127,0.20525631,0.20375909,2630029,2633732
"403","AggregationRegionPageCov_AllQueryEngagement",2016-08-09,0.063172284,0.063174595,0.202650292,0.202644681,2574308,2574273
"404","AggregationRegionPageCov_AllQueryEngagement",2016-08-10,0.06339414,0.063106747,0.203028737,0.202512799,2587576,2588170
"405","AggregationRegionPageCov_AllQueryEngagement",2016-08-11,0.063485278,0.063326326,0.203581213,0.203281354,2544461,2546650
"406","AggregationRegionPageCov_AllQueryEngagement",2016-08-12,0.065919504,0.065833686,0.208081791,0.207938413,2388602,2390056
"407","Algo1PCR",2016-07-30,0.420062827,0.42039912,0.431550567,0.430889362,1400023,1399150
"408","Algo1PCR",2016-07-31,0.418307494,0.418706026,0.429855851,0.429853211,1428657,1430855
"409","Algo1PCR",2016-08-01,0.444962516,0.444831779,0.426906253,0.426930215,2243454,2244708
